record_id,date_time,city_zone,road_type,traffic_volume,average_speed_kmph,weather_condition,accident_reported,travel_time_minutes,congestion_level
984,2024-02-10 23:00:00,Industrial,Main Road,2712,74.9,Clear,No,36.3,Medium
985,2024-02-11 00:00:00,Industrial,Highway,2420,60.8,Rain,No,76.1,Low
986,2024-02-11 01:00:00,Industrial,Main Road,1111,39.5,Storm,No,41.7,Low
987,2024-02-11 02:00:00,Residential,Highway,1790,46.8,Rain,No,7.0,High
988,2024-02-11 03:00:00,Downtown,Highway,883,14.4,Clear,No,99.0,Medium
989,2024-02-11 04:00:00,Residential,Local Road,2877,40.6,Clear,No,116.6,High
990,2024-02-11 05:00:00,Industrial,Local Road,2857,32.0,Clear,No,45.9,Medium
991,2024-02-11 06:00:00,Industrial,Highway,2939,31.8,Clear,No,43.0,Low
992,2024-02-11 07:00:00,Residential,Main Road,2564,42.3,Rain,Yes,116.3,Medium
993,2024-02-11 08:00:00,Suburban,Local Road,1069,28.7,Rain,No,69.6,Low
994,2024-02-11 09:00:00,Downtown,Main Road,1499,29.3,Clear,No,41.9,Medium
995,2024-02-11 10:00:00,Residential,Main Road,2930,61.9,Fog,Yes,87.2,Medium
996,2024-02-11 11:00:00,Residential,Highway,1852,69.5,Storm,No,63.9,High
997,2024-02-11 12:00:00,Residential,Highway,987,38.2,Clear,No,67.4,High
998,2024-02-11 13:00:00,Residential,Main Road,2944,30.2,Rain,No,26.0,Medium
999,2024-02-11 14:00:00,Industrial,Highway,816,36.7,Storm,No,45.4,Medium
1000,2024-02-11 15:00:00,Downtown,Local Road,2567,42.9,Storm,No,108.7,High
1001,2024-02-11 16:00:00,Downtown,Main Road,2341,53.9,Fog,No,63.3,Medium
1002,2024-02-11 17:00:00,Suburban,Main Road,2539,71.4,Rain,No,53.8,Medium
1003,2024-02-11 18:00:00,Residential,Highway,1759,69.5,Fog,No,105.8,Medium
1004,2024-02-11 19:00:00,Downtown,Local Road,620,44.5,Rain,No,78.0,Low
1005,2024-02-11 20:00:00,Commercial,Local Road,1107,13.8,Clear,No,34.7,High
1006,2024-02-11 21:00:00,Residential,Highway,2681,36.8,Clear,No,50.1,Low
1007,2024-02-11 22:00:00,Downtown,Local Road,2851,34.8,Storm,No,19.9,Medium
1008,2024-02-11 23:00:00,Commercial,Highway,1523,56.9,Fog,No,117.0,Medium
1009,2024-02-12 00:00:00,Residential,Local Road,1613,25.9,Clear,No,28.8,Medium
1010,2024-02-12 01:00:00,Downtown,Highway,1090,66.1,Storm,No,54.0,High
1011,2024-02-12 02:00:00,Industrial,Highway,733,25.6,Rain,No,40.9,Medium
1012,2024-02-12 03:00:00,Industrial,Main Road,377,26.6,Storm,No,93.9,High
1013,2024-02-12 04:00:00,Downtown,Local Road,2145,68.3,Fog,No,24.9,Medium
1014,2024-02-12 05:00:00,Suburban,Highway,2741,64.6,Fog,No,65.3,High
1015,2024-02-12 06:00:00,Downtown,Local Road,1810,45.0,Storm,No,78.2,Low
1016,2024-02-12 07:00:00,Commercial,Local Road,1763,54.9,Clear,No,102.4,High
1017,2024-02-12 08:00:00,Downtown,Local Road,1963,43.2,Rain,No,43.6,Low
1018,2024-02-12 09:00:00,Residential,Highway,233,56.2,Rain,No,26.2,Medium
1019,2024-02-12 10:00:00,Residential,Highway,1693,47.0,Storm,No,117.6,Low
1020,2024-02-12 11:00:00,Downtown,Local Road,2929,10.2,Storm,Yes,31.6,High
1021,2024-02-12 12:00:00,Suburban,Local Road,1274,26.1,Rain,No,45.4,High
1022,2024-02-12 13:00:00,Downtown,Local Road,119,26.7,Fog,Yes,62.5,Medium
1023,2024-02-12 14:00:00,Downtown,Local Road,1239,62.0,Clear,No,116.0,High
1024,2024-02-12 15:00:00,Industrial,Local Road,2613,54.6,Clear,No,91.4,Low
1025,2024-02-12 16:00:00,Commercial,Main Road,1733,47.9,Clear,No,84.9,Medium
1026,2024-02-12 17:00:00,Commercial,Main Road,2213,59.8,Clear,No,38.6,Low
1027,2024-02-12 18:00:00,Industrial,Main Road,2754,47.2,Storm,No,72.4,High
1028,2024-02-12 19:00:00,Residential,Highway,2630,67.7,Rain,No,118.2,Low
1029,2024-02-12 20:00:00,Suburban,Local Road,2435,21.1,Rain,No,82.2,Medium
1030,2024-02-12 21:00:00,Downtown,Local Road,790,73.5,Clear,No,48.8,Medium
1031,2024-02-12 22:00:00,Downtown,Highway,1262,50.9,Clear,Yes,39.7,Low
1032,2024-02-12 23:00:00,Residential,Main Road,1542,45.0,Fog,No,93.9,High
1033,2024-02-13 00:00:00,Downtown,Highway,2403,63.3,Storm,No,10.3,Medium
1034,2024-02-13 01:00:00,Residential,Local Road,1046,32.8,Storm,No,29.0,Low
1035,2024-02-13 02:00:00,Downtown,Highway,1065,56.3,Fog,No,98.9,Medium
1036,2024-02-13 03:00:00,Commercial,Main Road,2379,44.1,Clear,No,38.2,Low
1037,2024-02-13 04:00:00,Residential,Highway,2715,70.6,Storm,No,44.7,High
1038,2024-02-13 05:00:00,Commercial,Main Road,1592,66.8,Clear,No,79.1,Low
1039,2024-02-13 06:00:00,Commercial,Main Road,1970,75.0,Fog,No,47.9,Low
1040,2024-02-13 07:00:00,Industrial,Highway,2030,64.3,Rain,No,9.6,Low
1041,2024-02-13 08:00:00,Commercial,Main Road,770,49.7,Clear,No,71.9,Low
1042,2024-02-13 09:00:00,Industrial,Local Road,2225,11.8,Rain,No,44.0,High
1043,2024-02-13 10:00:00,Downtown,Main Road,2786,79.2,Clear,No,69.3,Low
1044,2024-02-13 11:00:00,Residential,Local Road,709,75.5,Rain,Yes,88.6,High
1045,2024-02-13 12:00:00,Residential,Highway,2952,42.8,Clear,No,57.2,Low
1046,2024-02-13 13:00:00,Suburban,Highway,835,21.6,Fog,No,112.8,Low
1047,2024-02-13 14:00:00,Commercial,Main Road,2015,46.9,Fog,No,39.3,Low
1048,2024-02-13 15:00:00,Industrial,Local Road,1143,40.2,Storm,No,109.7,Medium
1049,2024-02-13 16:00:00,Suburban,Local Road,2867,50.6,Storm,No,17.0,Medium
1050,2024-02-13 17:00:00,Industrial,Local Road,1699,33.3,Storm,No,33.0,High
1051,2024-02-13 18:00:00,Suburban,Highway,843,55.9,Storm,No,61.3,Medium
1052,2024-02-13 19:00:00,Commercial,Local Road,477,23.6,Clear,No,110.4,Medium
1053,2024-02-13 20:00:00,Residential,Highway,2108,66.5,Clear,Yes,22.0,Low
1054,2024-02-13 21:00:00,Residential,Highway,2030,65.9,Clear,No,63.8,High
1055,2024-02-13 22:00:00,Downtown,Local Road,1853,14.0,Fog,No,17.5,High
1056,2024-02-13 23:00:00,Suburban,Local Road,1761,64.6,Clear,No,42.6,Low
1057,2024-02-14 00:00:00,Suburban,Local Road,2433,25.5,Storm,No,81.4,High
1058,2024-02-14 01:00:00,Downtown,Highway,101,40.8,Fog,No,42.0,Low
1059,2024-02-14 02:00:00,Residential,Local Road,2306,24.1,Rain,No,55.7,Medium
1060,2024-02-14 03:00:00,Industrial,Main Road,2032,22.0,Rain,No,99.7,High
1061,2024-02-14 04:00:00,Industrial,Local Road,1693,50.5,Fog,Yes,88.5,Medium
1062,2024-02-14 05:00:00,Industrial,Highway,337,11.5,Clear,No,62.7,Low
1063,2024-02-14 06:00:00,Residential,Highway,801,46.7,Clear,No,112.7,Low
1064,2024-02-14 07:00:00,Suburban,Highway,2031,30.9,Fog,No,65.4,Medium
1065,2024-02-14 08:00:00,Industrial,Main Road,2041,75.6,Storm,No,33.8,Medium
1066,2024-02-14 09:00:00,Industrial,Local Road,1368,59.8,Rain,No,7.9,Low
1067,2024-02-14 10:00:00,Residential,Main Road,465,12.5,Rain,No,106.7,High
1068,2024-02-14 11:00:00,Suburban,Main Road,876,68.0,Storm,No,91.8,Medium
1069,2024-02-14 12:00:00,Residential,Main Road,409,52.2,Rain,No,81.5,Low
1070,2024-02-14 13:00:00,Commercial,Local Road,2618,61.4,Storm,No,48.2,Medium
1071,2024-02-14 14:00:00,Commercial,Highway,1767,12.0,Storm,No,15.6,Medium
1072,2024-02-14 15:00:00,Residential,Main Road,1858,73.5,Fog,No,5.2,Medium
1073,2024-02-14 16:00:00,Residential,Local Road,2684,42.1,Fog,No,30.0,Medium
1074,2024-02-14 17:00:00,Commercial,Main Road,2180,12.5,Storm,Yes,113.0,Low
1075,2024-02-14 18:00:00,Suburban,Local Road,1520,58.2,Storm,Yes,74.6,Medium
1076,2024-02-14 19:00:00,Downtown,Main Road,1321,45.5,Rain,Yes,39.3,High
1077,2024-02-14 20:00:00,Downtown,Local Road,1637,41.0,Clear,No,101.0,Low
1078,2024-02-14 21:00:00,Residential,Highway,705,26.5,Storm,No,9.0,Medium
1079,2024-02-14 22:00:00,Commercial,Main Road,2808,27.6,Fog,No,87.8,Medium
1080,2024-02-14 23:00:00,Downtown,Highway,2804,69.4,Fog,No,84.2,Medium
1081,2024-02-15 00:00:00,Suburban,Highway,177,46.1,Storm,No,22.0,Medium
1082,2024-02-15 01:00:00,Industrial,Main Road,2596,43.9,Clear,No,100.4,High
1083,2024-02-15 02:00:00,Residential,Local Road,2257,45.1,Rain,No,24.2,Low
1084,2024-02-15 03:00:00,Commercial,Main Road,633,61.6,Storm,No,60.8,Medium
1085,2024-02-15 04:00:00,Downtown,Highway,1710,32.7,Fog,No,69.4,Medium
1086,2024-02-15 05:00:00,Industrial,Main Road,1581,66.7,Fog,No,92.3,Low
1087,2024-02-15 06:00:00,Residential,Local Road,245,74.1,Storm,No,42.6,Low
1088,2024-02-15 07:00:00,Downtown,Main Road,1863,79.1,Fog,Yes,51.0,Medium
1089,2024-02-15 08:00:00,Commercial,Local Road,1967,56.8,Rain,No,23.1,Low
1090,2024-02-15 09:00:00,Downtown,Main Road,403,46.5,Clear,No,79.4,Medium
1091,2024-02-15 10:00:00,Industrial,Highway,673,15.5,Rain,No,7.6,Low
1092,2024-02-15 11:00:00,Downtown,Main Road,328,75.4,Fog,No,40.3,Medium
1093,2024-02-15 12:00:00,Industrial,Local Road,1801,47.0,Fog,Yes,77.9,Low
1094,2024-02-15 13:00:00,Suburban,Main Road,271,36.4,Clear,No,48.0,Medium
1095,2024-02-15 14:00:00,Commercial,Main Road,381,44.5,Storm,Yes,7.8,High
1096,2024-02-15 15:00:00,Residential,Local Road,444,28.7,Fog,No,84.0,Medium
1097,2024-02-15 16:00:00,Industrial,Local Road,2913,61.7,Rain,No,66.7,Medium
1098,2024-02-15 17:00:00,Industrial,Local Road,2061,40.3,Clear,No,56.7,Low
1099,2024-02-15 18:00:00,Residential,Local Road,1413,27.0,Storm,No,17.8,High
1100,2024-02-15 19:00:00,Commercial,Highway,2856,19.3,Storm,No,25.7,Medium
1101,2024-02-15 20:00:00,Residential,Main Road,1687,79.7,Fog,No,115.5,Medium
1102,2024-02-15 21:00:00,Industrial,Local Road,2387,40.3,Rain,Yes,52.8,Low
1103,2024-02-15 22:00:00,Suburban,Main Road,2947,71.6,Storm,No,68.0,Low
1104,2024-02-15 23:00:00,Industrial,Local Road,1322,37.1,Storm,No,74.6,Low
1105,2024-02-16 00:00:00,Downtown,Local Road,1161,41.3,Fog,No,90.5,High
1106,2024-02-16 01:00:00,Commercial,Highway,621,27.5,Storm,No,96.1,Medium
1107,2024-02-16 02:00:00,Residential,Local Road,1677,14.5,Rain,No,76.1,High
1108,2024-02-16 03:00:00,Suburban,Main Road,67,32.8,Fog,Yes,28.2,Low
1109,2024-02-16 04:00:00,Suburban,Local Road,2942,54.5,Clear,Yes,38.3,Medium
1110,2024-02-16 05:00:00,Commercial,Highway,624,77.0,Rain,No,64.4,High
1111,2024-02-16 06:00:00,Commercial,Local Road,2812,31.4,Clear,Yes,76.4,Low
1112,2024-02-16 07:00:00,Commercial,Main Road,2674,65.2,Fog,No,98.0,Medium
1113,2024-02-16 08:00:00,Commercial,Main Road,1706,27.4,Storm,No,40.8,Low
1114,2024-02-16 09:00:00,Commercial,Local Road,1262,58.9,Rain,No,30.7,High
1115,2024-02-16 10:00:00,Downtown,Highway,1667,74.5,Clear,Yes,94.8,Medium
1116,2024-02-16 11:00:00,Industrial,Main Road,737,31.4,Storm,Yes,18.1,Low
1117,2024-02-16 12:00:00,Downtown,Local Road,2032,19.8,Clear,No,26.4,Low
1118,2024-02-16 13:00:00,Industrial,Highway,1918,27.8,Rain,No,24.0,Low
1119,2024-02-16 14:00:00,Downtown,Main Road,1129,37.5,Rain,Yes,80.7,Medium
1120,2024-02-16 15:00:00,Industrial,Main Road,551,63.3,Rain,No,31.2,Low
1121,2024-02-16 16:00:00,Commercial,Local Road,1978,12.5,Rain,No,29.8,Low
1122,2024-02-16 17:00:00,Commercial,Local Road,717,77.1,Fog,Yes,85.0,Medium
1123,2024-02-16 18:00:00,Downtown,Main Road,1182,33.4,Rain,No,118.7,Medium
1124,2024-02-16 19:00:00,Commercial,Highway,2095,22.3,Fog,No,44.9,High
1125,2024-02-16 20:00:00,Suburban,Main Road,1584,38.6,Clear,Yes,45.7,Low
1126,2024-02-16 21:00:00,Commercial,Local Road,310,33.5,Storm,No,52.9,Medium
1127,2024-02-16 22:00:00,Industrial,Local Road,1362,56.9,Storm,No,68.4,High
1128,2024-02-16 23:00:00,Commercial,Highway,2711,17.8,Clear,No,98.3,High
1129,2024-02-17 00:00:00,Industrial,Highway,2038,18.1,Storm,No,106.9,High
1130,2024-02-17 01:00:00,Commercial,Local Road,472,67.0,Storm,No,68.3,High
1131,2024-02-17 02:00:00,Downtown,Local Road,530,56.8,Fog,No,78.6,High
1132,2024-02-17 03:00:00,Industrial,Local Road,295,64.2,Clear,No,89.0,Medium
1133,2024-02-17 04:00:00,Suburban,Highway,1652,31.4,Fog,No,19.8,Low
1134,2024-02-17 05:00:00,Suburban,Highway,195,59.1,Fog,No,105.7,Medium
1135,2024-02-17 06:00:00,Downtown,Highway,599,33.2,Fog,No,42.9,High
1136,2024-02-17 07:00:00,Suburban,Highway,920,40.4,Rain,No,32.2,Medium
1137,2024-02-17 08:00:00,Suburban,Local Road,1617,53.7,Storm,No,63.5,High
1138,2024-02-17 09:00:00,Suburban,Main Road,1327,45.6,Clear,No,65.8,Low
1139,2024-02-17 10:00:00,Commercial,Local Road,1101,70.1,Storm,No,32.9,High
1140,2024-02-17 11:00:00,Commercial,Highway,595,11.9,Clear,No,41.1,Low
1141,2024-02-17 12:00:00,Downtown,Main Road,903,20.4,Clear,No,36.1,High
1142,2024-02-17 13:00:00,Suburban,Highway,1135,21.2,Rain,No,72.3,Low
1143,2024-02-17 14:00:00,Residential,Local Road,1232,37.1,Storm,No,11.2,High
1144,2024-02-17 15:00:00,Downtown,Main Road,1937,41.7,Storm,No,87.7,High
1145,2024-02-17 16:00:00,Suburban,Highway,1021,59.1,Storm,No,111.2,High
1146,2024-02-17 17:00:00,Suburban,Local Road,1866,49.9,Clear,No,111.3,Medium
1147,2024-02-17 18:00:00,Commercial,Highway,2065,20.6,Storm,No,33.9,High
1148,2024-02-17 19:00:00,Residential,Main Road,2748,41.0,Storm,No,102.2,High
1149,2024-02-17 20:00:00,Industrial,Main Road,540,32.2,Storm,No,36.8,Medium
1150,2024-02-17 21:00:00,Industrial,Main Road,740,75.8,Rain,No,102.0,Medium
1151,2024-02-17 22:00:00,Downtown,Main Road,865,31.1,Clear,No,103.5,Medium
1152,2024-02-17 23:00:00,Commercial,Main Road,959,12.9,Rain,No,11.4,Medium
1153,2024-02-18 00:00:00,Commercial,Main Road,2660,13.0,Storm,No,17.4,High
1154,2024-02-18 01:00:00,Industrial,Main Road,2670,51.2,Rain,No,25.8,Low
1155,2024-02-18 02:00:00,Downtown,Main Road,335,43.7,Fog,No,100.9,High
1156,2024-02-18 03:00:00,Suburban,Main Road,653,25.5,Rain,No,8.0,Medium
1157,2024-02-18 04:00:00,Commercial,Highway,2629,40.1,Clear,No,48.1,High
1158,2024-02-18 05:00:00,Downtown,Local Road,1455,57.5,Storm,No,46.6,Medium
1159,2024-02-18 06:00:00,Residential,Local Road,633,19.5,Fog,Yes,93.9,Medium
1160,2024-02-18 07:00:00,Downtown,Local Road,578,18.5,Storm,No,54.5,Low
1161,2024-02-18 08:00:00,Downtown,Main Road,1503,77.0,Storm,No,50.0,Medium
1162,2024-02-18 09:00:00,Industrial,Main Road,143,20.0,Clear,No,10.5,High
1163,2024-02-18 10:00:00,Suburban,Local Road,1506,56.7,Rain,No,48.6,Low
1164,2024-02-18 11:00:00,Suburban,Main Road,2076,29.3,Clear,No,39.1,High
1165,2024-02-18 12:00:00,Residential,Local Road,702,64.5,Clear,No,99.5,Medium
1166,2024-02-18 13:00:00,Downtown,Local Road,1196,12.6,Rain,No,105.9,Low
1167,2024-02-18 14:00:00,Commercial,Local Road,651,27.0,Rain,No,30.3,Medium
1168,2024-02-18 15:00:00,Downtown,Local Road,2226,47.5,Storm,No,48.2,Medium
1169,2024-02-18 16:00:00,Downtown,Main Road,1895,29.8,Storm,No,55.3,High
1170,2024-02-18 17:00:00,Industrial,Local Road,754,44.5,Rain,No,30.6,Low
1171,2024-02-18 18:00:00,Commercial,Highway,2013,36.4,Clear,No,6.6,Low
1172,2024-02-18 19:00:00,Suburban,Local Road,871,12.4,Clear,No,60.8,High
1173,2024-02-18 20:00:00,Suburban,Local Road,502,79.8,Rain,No,64.8,Medium
1174,2024-02-18 21:00:00,Downtown,Local Road,763,46.5,Storm,Yes,65.8,Low
1175,2024-02-18 22:00:00,Suburban,Local Road,166,60.7,Fog,No,86.1,Low
1176,2024-02-18 23:00:00,Suburban,Main Road,2611,75.3,Storm,No,23.3,Medium
1177,2024-02-19 00:00:00,Downtown,Main Road,1241,29.4,Rain,Yes,90.8,High
1178,2024-02-19 01:00:00,Industrial,Highway,2938,51.7,Fog,No,26.0,Medium
1179,2024-02-19 02:00:00,Residential,Main Road,1359,14.8,Rain,No,83.5,Medium
1180,2024-02-19 03:00:00,Industrial,Main Road,1666,62.2,Clear,Yes,100.5,Medium
1181,2024-02-19 04:00:00,Industrial,Main Road,191,42.2,Clear,No,64.5,High
1182,2024-02-19 05:00:00,Downtown,Main Road,2398,55.9,Fog,No,74.1,Medium
1183,2024-02-19 06:00:00,Downtown,Local Road,2844,16.9,Clear,Yes,55.0,Medium
1184,2024-02-19 07:00:00,Commercial,Main Road,728,49.5,Clear,No,26.0,Medium
1185,2024-02-19 08:00:00,Commercial,Highway,2166,65.6,Fog,No,84.6,Low
1186,2024-02-19 09:00:00,Industrial,Main Road,1013,71.5,Clear,No,84.1,Medium
1187,2024-02-19 10:00:00,Downtown,Main Road,2809,19.4,Storm,No,60.4,Low
1188,2024-02-19 11:00:00,Commercial,Local Road,213,29.7,Rain,No,12.3,High
1189,2024-02-19 12:00:00,Suburban,Local Road,682,65.2,Fog,No,48.7,Low
1190,2024-02-19 13:00:00,Downtown,Local Road,1405,27.2,Storm,No,78.3,High
1191,2024-02-19 14:00:00,Downtown,Highway,1340,49.5,Rain,No,89.4,Medium
1192,2024-02-19 15:00:00,Commercial,Local Road,2408,77.6,Fog,No,37.4,Low
1193,2024-02-19 16:00:00,Residential,Local Road,1377,79.3,Fog,No,59.4,Low
1194,2024-02-19 17:00:00,Commercial,Main Road,2785,38.0,Rain,No,70.0,Medium
1195,2024-02-19 18:00:00,Industrial,Highway,1021,55.4,Clear,Yes,5.9,Low
1196,2024-02-19 19:00:00,Industrial,Highway,2904,71.3,Fog,No,83.4,Low
1197,2024-02-19 20:00:00,Industrial,Highway,1690,31.8,Storm,No,88.5,Medium
1198,2024-02-19 21:00:00,Commercial,Local Road,1064,51.2,Clear,No,117.8,High
1199,2024-02-19 22:00:00,Industrial,Local Road,2145,50.9,Clear,No,14.8,Medium
1200,2024-02-19 23:00:00,Suburban,Local Road,1790,50.2,Storm,No,49.1,Medium
1201,2024-02-20 00:00:00,Suburban,Highway,2729,57.5,Storm,No,26.1,Medium
1202,2024-02-20 01:00:00,Suburban,Highway,2775,29.4,Storm,No,24.2,High
1203,2024-02-20 02:00:00,Suburban,Local Road,1822,32.4,Fog,No,96.2,Low
1204,2024-02-20 03:00:00,Commercial,Highway,2486,43.6,Fog,No,84.7,Low
1205,2024-02-20 04:00:00,Residential,Local Road,2111,53.8,Clear,No,96.5,Low
1206,2024-02-20 05:00:00,Residential,Highway,2373,58.9,Fog,No,23.5,High
1207,2024-02-20 06:00:00,Suburban,Main Road,529,27.5,Clear,No,39.7,Low
1208,2024-02-20 07:00:00,Residential,Highway,2631,60.1,Storm,No,79.6,High
1209,2024-02-20 08:00:00,Downtown,Highway,2437,67.7,Rain,No,74.4,Medium
1210,2024-02-20 09:00:00,Residential,Main Road,2488,18.7,Clear,No,90.3,Low
1211,2024-02-20 10:00:00,Commercial,Highway,265,58.0,Rain,No,44.7,Medium
1212,2024-02-20 11:00:00,Residential,Local Road,1246,37.7,Clear,No,89.9,High
1213,2024-02-20 12:00:00,Industrial,Highway,1021,66.8,Rain,No,53.1,Medium
1214,2024-02-20 13:00:00,Commercial,Highway,665,20.4,Storm,No,63.2,High
1215,2024-02-20 14:00:00,Commercial,Main Road,1354,26.8,Clear,No,80.3,Medium
1216,2024-02-20 15:00:00,Residential,Local Road,2191,26.1,Rain,No,13.1,Low
1217,2024-02-20 16:00:00,Residential,Local Road,645,39.8,Rain,No,76.6,High
1218,2024-02-20 17:00:00,Suburban,Main Road,1479,11.9,Rain,No,58.4,Medium
1219,2024-02-20 18:00:00,Suburban,Local Road,1494,35.0,Rain,No,9.6,Medium
1220,2024-02-20 19:00:00,Industrial,Highway,670,29.9,Fog,No,23.6,High
1221,2024-02-20 20:00:00,Commercial,Highway,1645,39.7,Storm,No,103.8,High
1222,2024-02-20 21:00:00,Commercial,Highway,1521,43.0,Rain,No,75.1,High
1223,2024-02-20 22:00:00,Residential,Highway,1353,23.3,Fog,No,43.9,High
1224,2024-02-20 23:00:00,Downtown,Main Road,339,77.8,Storm,No,44.0,Medium
1225,2024-02-21 00:00:00,Downtown,Local Road,2075,35.3,Rain,No,82.4,Medium
1226,2024-02-21 01:00:00,Downtown,Highway,1748,40.4,Storm,No,115.6,Low
1227,2024-02-21 02:00:00,Commercial,Local Road,1838,38.9,Rain,No,22.1,High
1228,2024-02-21 03:00:00,Commercial,Local Road,2118,59.7,Fog,No,9.1,Low
1229,2024-02-21 04:00:00,Industrial,Local Road,1079,43.0,Storm,No,112.4,High
1230,2024-02-21 05:00:00,Residential,Local Road,2023,22.9,Clear,No,48.6,Low
1231,2024-02-21 06:00:00,Suburban,Highway,215,47.6,Rain,No,51.9,Medium
1232,2024-02-21 07:00:00,Suburban,Main Road,1710,19.6,Rain,No,120.0,Low
1233,2024-02-21 08:00:00,Downtown,Local Road,551,71.4,Rain,No,101.5,High
1234,2024-02-21 09:00:00,Residential,Highway,2899,79.1,Storm,No,15.4,Low
1235,2024-02-21 10:00:00,Commercial,Main Road,847,15.4,Fog,No,84.8,Low
1236,2024-02-21 11:00:00,Downtown,Main Road,1562,57.8,Rain,No,76.4,Low
1237,2024-02-21 12:00:00,Residential,Main Road,720,74.2,Fog,No,60.9,Low
1238,2024-02-21 13:00:00,Residential,Main Road,1154,45.4,Clear,No,26.8,Low
1239,2024-02-21 14:00:00,Suburban,Local Road,1351,62.6,Rain,No,107.7,Low
1240,2024-02-21 15:00:00,Downtown,Highway,1589,33.9,Clear,Yes,53.3,Low
1241,2024-02-21 16:00:00,Downtown,Main Road,609,22.1,Rain,No,47.3,Medium
1242,2024-02-21 17:00:00,Residential,Highway,2193,46.8,Fog,No,79.3,High
1243,2024-02-21 18:00:00,Residential,Highway,2856,40.8,Clear,No,47.4,Low
1244,2024-02-21 19:00:00,Suburban,Main Road,1389,23.3,Fog,No,33.9,Low
1245,2024-02-21 20:00:00,Commercial,Local Road,2641,12.0,Rain,No,106.3,High
1246,2024-02-21 21:00:00,Suburban,Local Road,1349,37.9,Storm,No,107.4,High
1247,2024-02-21 22:00:00,Industrial,Local Road,463,75.5,Rain,No,37.0,Low
1248,2024-02-21 23:00:00,Suburban,Local Road,2626,17.0,Storm,No,10.4,High
1249,2024-02-22 00:00:00,Downtown,Highway,2281,38.6,Storm,No,116.1,Low
1250,2024-02-22 01:00:00,Commercial,Highway,1095,30.7,Rain,Yes,42.7,Medium
1251,2024-02-22 02:00:00,Downtown,Local Road,203,74.8,Storm,No,10.7,Low
1252,2024-02-22 03:00:00,Residential,Local Road,1118,73.6,Clear,No,31.2,Low
1253,2024-02-22 04:00:00,Industrial,Highway,1476,71.0,Fog,No,36.1,Low
1254,2024-02-22 05:00:00,Residential,Local Road,1534,15.6,Fog,No,69.9,Medium
1255,2024-02-22 06:00:00,Commercial,Main Road,2431,54.5,Rain,Yes,90.9,Low
1256,2024-02-22 07:00:00,Industrial,Local Road,2906,56.5,Rain,No,91.0,Low
1257,2024-02-22 08:00:00,Downtown,Main Road,1898,56.0,Storm,Yes,18.6,Medium
1258,2024-02-22 09:00:00,Residential,Local Road,1003,34.4,Rain,No,104.8,High
1259,2024-02-22 10:00:00,Suburban,Main Road,68,73.1,Storm,No,37.1,Low
1260,2024-02-22 11:00:00,Industrial,Main Road,2751,76.4,Storm,No,98.7,Low
1261,2024-02-22 12:00:00,Downtown,Main Road,239,30.3,Clear,Yes,76.7,Low
1262,2024-02-22 13:00:00,Industrial,Highway,2047,68.5,Storm,No,75.8,Low
1263,2024-02-22 14:00:00,Downtown,Main Road,1883,43.2,Rain,No,13.6,Medium
1264,2024-02-22 15:00:00,Suburban,Local Road,1162,58.7,Rain,No,56.6,High
1265,2024-02-22 16:00:00,Commercial,Local Road,1679,39.6,Fog,No,64.7,Medium
1266,2024-02-22 17:00:00,Residential,Highway,1431,40.1,Clear,Yes,82.5,Low
1267,2024-02-22 18:00:00,Suburban,Main Road,1743,18.7,Storm,No,62.5,Medium
1268,2024-02-22 19:00:00,Industrial,Main Road,2649,78.9,Fog,No,80.3,Medium
1269,2024-02-22 20:00:00,Commercial,Main Road,2493,74.9,Clear,No,118.4,High
1270,2024-02-22 21:00:00,Industrial,Highway,1207,20.0,Fog,No,18.9,Medium
1271,2024-02-22 22:00:00,Suburban,Highway,2336,41.7,Rain,No,38.2,Low
1272,2024-02-22 23:00:00,Downtown,Highway,445,13.0,Rain,No,36.8,Medium
1273,2024-02-23 00:00:00,Commercial,Main Road,1127,65.7,Fog,Yes,57.8,Low
1274,2024-02-23 01:00:00,Commercial,Local Road,371,56.3,Clear,Yes,60.9,Medium
1275,2024-02-23 02:00:00,Residential,Highway,2644,69.5,Rain,No,115.9,High
1276,2024-02-23 03:00:00,Downtown,Main Road,2647,49.1,Storm,No,95.9,High
1277,2024-02-23 04:00:00,Suburban,Local Road,2836,71.0,Rain,No,97.8,Low
1278,2024-02-23 05:00:00,Commercial,Main Road,898,50.6,Fog,Yes,28.4,High
1279,2024-02-23 06:00:00,Downtown,Main Road,2991,47.9,Clear,No,36.4,Medium
1280,2024-02-23 07:00:00,Downtown,Main Road,2457,45.9,Clear,No,23.2,Low
1281,2024-02-23 08:00:00,Downtown,Local Road,194,31.4,Storm,No,110.8,High
1282,2024-02-23 09:00:00,Commercial,Main Road,2676,14.9,Fog,No,83.1,Medium
1283,2024-02-23 10:00:00,Commercial,Highway,1916,38.6,Rain,No,60.6,Low
1284,2024-02-23 11:00:00,Industrial,Main Road,1314,28.0,Rain,No,43.5,Low
1285,2024-02-23 12:00:00,Residential,Main Road,1470,10.8,Rain,No,17.2,High
1286,2024-02-23 13:00:00,Downtown,Local Road,53,21.8,Clear,No,119.8,Low
1287,2024-02-23 14:00:00,Suburban,Highway,1129,24.5,Fog,No,114.0,Medium
